Sender ID,Msg ID (dec),Msg ID (hex),Msg Name,Msg Length,TOW [s],Data
39016,525,0x020D,VEL-ECEF,28,179522.100,X: -0.034 m/s | Y: 0.010 m/s | Z: 0.019 m/s
39016,520,0x0208,DOPS,23,179522.100,HDOP: 1.4 | PDOP: 1.8
39016,65535,0xFFFF,HEARTBEAT,12,,ANT OK | NAP OK | IO OK | SYS OK
39016,2304,0x0900,IMU-RAW,25,179522.111,
39016,2304,0x0900,IMU-RAW,25,179522.116,
39016,2304,0x0900,IMU-RAW,25,179522.121,
39016,2304,0x0900,IMU-RAW,25,179522.125,
39016,2304,0x0900,IMU-RAW,25,179522.130,
39016,2304,0x0900,IMU-RAW,25,179522.135,
39016,2306,0x0902,MAG-RAW,19,179522.135,
39016,2304,0x0900,IMU-RAW,25,179522.140,
39016,2304,0x0900,IMU-RAW,25,179522.145,
39016,2304,0x0900,IMU-RAW,25,179522.150,
39016,2304,0x0900,IMU-RAW,25,179522.155,
39016,2304,0x0900,IMU-RAW,25,179522.160,
39016,2304,0x0900,IMU-RAW,25,179522.165,
39016,29,0x001D,UART-STATE,82,,0.0 0.0 0 0 0.0 0.0 | 0.0 0.0 0 0 0.0 0.0 | 0.0 0.0 0 0 0.0 0.0 | -0.0 0.0 0.0 -0.0 | -0.0 0.0 0.0 -0.0
39016,2304,0x0900,IMU-RAW,25,179522.170,
39016,2304,0x0900,IMU-RAW,25,179522.175,
39016,2306,0x0902,MAG-RAW,19,179522.175,
39016,2304,0x0900,IMU-RAW,25,179522.180,
39016,2304,0x0900,IMU-RAW,25,179522.185,
39016,2304,0x0900,IMU-RAW,25,179522.190,
39016,2304,0x0900,IMU-RAW,25,179522.195,
39016,2304,0x0900,IMU-RAW,25,179522.200,
39016,74,0x004A,OBS,257,179522.200,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.5] [G17-L2C:PCDAr:45.5] [G6-L2C:PCDAr:39.8] [G15-L2C:PCDAr:38.8] [R18-G1C:PCDAr:41.3] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:47.0] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.200,Msg 2 of 2 (4) [R17-G2C:PCDAr:36.0] [R19-G2C:PCDAr:42.5] [R16-G2C:PCDAr:39.8] [R15-G2C:PCDAr:32.5]
39016,2304,0x0900,IMU-RAW,25,179522.205,
39016,258,0x0102,GPS-TIME,19,179522.200,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.200,2018-03-06 01:51:44.199 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.200,SPS | Lat: 44.5654145 deg | Lon: -123.2719717 deg | Alt: 40.290 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.200,SPS | X: -2497092.392 m | Y: -3805515.429 m | Z: 4453098.193 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.200,COG: 105.26 deg | SOG: 0.06 m/s | Vert Vel: -0.03 m/s
39016,525,0x020D,VEL-ECEF,28,179522.200,X: 0.046 m/s | Y: -0.011 m/s | Z: -0.032 m/s
39016,520,0x0208,DOPS,23,179522.200,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.210,
39016,2304,0x0900,IMU-RAW,25,179522.215,
39016,2306,0x0902,MAG-RAW,19,179522.215,
39016,2304,0x0900,IMU-RAW,25,179522.220,
39016,2304,0x0900,IMU-RAW,25,179522.225,
39016,2304,0x0900,IMU-RAW,25,179522.230,
39016,2304,0x0900,IMU-RAW,25,179522.235,
39016,2304,0x0900,IMU-RAW,25,179522.240,
39016,2304,0x0900,IMU-RAW,25,179522.245,
39016,2304,0x0900,IMU-RAW,25,179522.250,
39016,2304,0x0900,IMU-RAW,25,179522.255,
39016,2306,0x0902,MAG-RAW,19,179522.255,
39016,2304,0x0900,IMU-RAW,25,179522.260,
39016,2304,0x0900,IMU-RAW,25,179522.264,
39016,2304,0x0900,IMU-RAW,25,179522.269,
39016,2304,0x0900,IMU-RAW,25,179522.274,
39016,2304,0x0900,IMU-RAW,25,179522.279,
39016,2304,0x0900,IMU-RAW,25,179522.284,
39016,2304,0x0900,IMU-RAW,25,179522.289,
39016,2304,0x0900,IMU-RAW,25,179522.294,
39016,2306,0x0902,MAG-RAW,19,179522.294,
39016,2304,0x0900,IMU-RAW,25,179522.299,
39016,74,0x004A,OBS,257,179522.300,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.5] [G17-L2C:PCDAr:45.5] [G6-L2C:PCDAr:39.8] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.3] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:47.0] [R16-G1C:PCDAr:39.5] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.300,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.8] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.8] [R15-G2C:PCDAr:32.3]
39016,2304,0x0900,IMU-RAW,25,179522.304,
39016,258,0x0102,GPS-TIME,19,179522.300,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.300,2018-03-06 01:51:44.299 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.300,SPS | Lat: 44.5654143 deg | Lon: -123.2719708 deg | Alt: 40.163 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.300,SPS | X: -2497092.292 m | Y: -3805515.407 m | Z: 4453098.086 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.300,COG: 317.12 deg | SOG: 0.03 m/s | Vert Vel: -0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179522.300,X: 0.003 m/s | Y: 0.028 m/s | Z: -0.005 m/s
39016,520,0x0208,DOPS,23,179522.300,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.309,
39016,2304,0x0900,IMU-RAW,25,179522.314,
39016,2304,0x0900,IMU-RAW,25,179522.319,
39016,2304,0x0900,IMU-RAW,25,179522.324,
39016,2304,0x0900,IMU-RAW,25,179522.329,
39016,2304,0x0900,IMU-RAW,25,179522.334,
39016,2306,0x0902,MAG-RAW,19,179522.334,
39016,2304,0x0900,IMU-RAW,25,179522.339,
39016,2304,0x0900,IMU-RAW,25,179522.344,
39016,2304,0x0900,IMU-RAW,25,179522.349,
39016,2304,0x0900,IMU-RAW,25,179522.354,
39016,2304,0x0900,IMU-RAW,25,179522.359,
39016,2304,0x0900,IMU-RAW,25,179522.364,
39016,2304,0x0900,IMU-RAW,25,179522.369,
39016,2304,0x0900,IMU-RAW,25,179522.374,
39016,2306,0x0902,MAG-RAW,19,179522.374,
39016,2304,0x0900,IMU-RAW,25,179522.379,
39016,2304,0x0900,IMU-RAW,25,179522.384,
39016,2304,0x0900,IMU-RAW,25,179522.389,
39016,2304,0x0900,IMU-RAW,25,179522.394,
39016,2304,0x0900,IMU-RAW,25,179522.399,
39016,74,0x004A,OBS,257,179522.400,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:46.8] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.5] [G6-L2C:PCDAr:40.0] [G15-L2C:PCDAr:38.8] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:47.0] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.400,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.8] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.5] [R15-G2C:PCDAr:32.3]
39016,2304,0x0900,IMU-RAW,25,179522.403,
39016,2304,0x0900,IMU-RAW,25,179522.408,
39016,258,0x0102,GPS-TIME,19,179522.400,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.400,2018-03-06 01:51:44.399 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.400,SPS | Lat: 44.5654140 deg | Lon: -123.2719699 deg | Alt: 40.081 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.400,SPS | X: -2497092.215 m | Y: -3805515.410 m | Z: 4453098.009 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.400,COG: 24.15 deg | SOG: 0.04 m/s | Vert Vel: -0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179522.400,X: 0.031 m/s | Y: 0.023 m/s | Z: 0.005 m/s
39016,520,0x0208,DOPS,23,179522.400,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.413,
39016,2306,0x0902,MAG-RAW,19,179522.413,
39016,65,0x0041,TRK-STATE,172,,Trk SVs: 15 | L1: 9 | L2: 6 | G1: 6 | G2: 5
39016,2304,0x0900,IMU-RAW,25,179522.418,
39016,2305,0x0901,IMU-AUX,12,,Acc: 8 g | Gyr: 1000 deg/s | Timu: 22.4 C
39016,2304,0x0900,IMU-RAW,25,179522.423,
39016,2304,0x0900,IMU-RAW,25,179522.428,
39016,2304,0x0900,IMU-RAW,25,179522.433,
39016,2304,0x0900,IMU-RAW,25,179522.438,
39016,2304,0x0900,IMU-RAW,25,179522.443,
39016,2304,0x0900,IMU-RAW,25,179522.448,
39016,2304,0x0900,IMU-RAW,25,179522.453,
39016,2306,0x0902,MAG-RAW,19,179522.453,
39016,2304,0x0900,IMU-RAW,25,179522.458,
39016,2304,0x0900,IMU-RAW,25,179522.463,
39016,2304,0x0900,IMU-RAW,25,179522.468,
39016,2304,0x0900,IMU-RAW,25,179522.473,
39016,2304,0x0900,IMU-RAW,25,179522.478,
39016,2304,0x0900,IMU-RAW,25,179522.483,
39016,2304,0x0900,IMU-RAW,25,179522.488,
39016,2304,0x0900,IMU-RAW,25,179522.493,
39016,2306,0x0902,MAG-RAW,19,179522.493,
39016,2304,0x0900,IMU-RAW,25,179522.498,
39016,74,0x004A,OBS,257,179522.500,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:47.0] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.5] [G6-L2C:PCDAr:40.0] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:47.0] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.500,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.5] [R15-G2C:PCDAr:32.3]
39016,2304,0x0900,IMU-RAW,25,179522.503,
39016,2304,0x0900,IMU-RAW,25,179522.508,
39016,258,0x0102,GPS-TIME,19,179522.500,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.500,2018-03-06 01:51:44.499 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.500,SPS | Lat: 44.5654149 deg | Lon: -123.2719693 deg | Alt: 40.014 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.500,SPS | X: -2497092.113 m | Y: -3805515.344 m | Z: 4453098.028 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.500,COG: 249.44 deg | SOG: 0.04 m/s | Vert Vel: 0.03 m/s
39016,525,0x020D,VEL-ECEF,28,179522.500,X: -0.021 m/s | Y: -0.018 m/s | Z: 0.022 m/s
39016,520,0x0208,DOPS,23,179522.500,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.513,
39016,2304,0x0900,IMU-RAW,25,179522.518,
39016,2304,0x0900,IMU-RAW,25,179522.523,
39016,2304,0x0900,IMU-RAW,25,179522.528,
39016,2304,0x0900,IMU-RAW,25,179522.533,
39016,2306,0x0902,MAG-RAW,19,179522.533,
39016,2304,0x0900,IMU-RAW,25,179522.538,
39016,2304,0x0900,IMU-RAW,25,179522.542,
39016,2304,0x0900,IMU-RAW,25,179522.547,
39016,2304,0x0900,IMU-RAW,25,179522.552,
39016,2304,0x0900,IMU-RAW,25,179522.557,
39016,2304,0x0900,IMU-RAW,25,179522.562,
39016,2304,0x0900,IMU-RAW,25,179522.567,
39016,2304,0x0900,IMU-RAW,25,179522.572,
39016,2306,0x0902,MAG-RAW,19,179522.572,
39016,2304,0x0900,IMU-RAW,25,179522.577,
39016,2304,0x0900,IMU-RAW,25,179522.582,
39016,2304,0x0900,IMU-RAW,25,179522.587,
39016,2304,0x0900,IMU-RAW,25,179522.592,
39016,2304,0x0900,IMU-RAW,25,179522.597,
39016,74,0x004A,OBS,257,179522.600,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.8] [G6-L1C:PCDAr:47.0] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.5] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.5] [G6-L2C:PCDAr:40.0] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:46.8] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.600,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.5] [R15-G2C:PCDAr:32.5]
39016,2304,0x0900,IMU-RAW,25,179522.602,
39016,2304,0x0900,IMU-RAW,25,179522.607,
39016,258,0x0102,GPS-TIME,19,179522.600,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.600,2018-03-06 01:51:44.599 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.600,SPS | Lat: 44.5654156 deg | Lon: -123.2719696 deg | Alt: 39.960 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.600,SPS | X: -2497092.076 m | Y: -3805515.249 m | Z: 4453098.052 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.600,COG: 72.90 deg | SOG: 0.01 m/s | Vert Vel: -0.01 m/s
39016,525,0x020D,VEL-ECEF,28,179522.600,X: 0.015 m/s | Y: -0.001 m/s | Z: -0.001 m/s
39016,520,0x0208,DOPS,23,179522.600,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.612,
39016,2306,0x0902,MAG-RAW,19,179522.612,
39016,2304,0x0900,IMU-RAW,25,179522.617,
39016,2304,0x0900,IMU-RAW,25,179522.622,
39016,2304,0x0900,IMU-RAW,25,179522.627,
39016,2304,0x0900,IMU-RAW,25,179522.632,
39016,2304,0x0900,IMU-RAW,25,179522.637,
39016,2304,0x0900,IMU-RAW,25,179522.642,
39016,2304,0x0900,IMU-RAW,25,179522.647,
39016,2304,0x0900,IMU-RAW,25,179522.652,
39016,2306,0x0902,MAG-RAW,19,179522.652,
39016,2304,0x0900,IMU-RAW,25,179522.657,
39016,2304,0x0900,IMU-RAW,25,179522.662,
39016,2304,0x0900,IMU-RAW,25,179522.667,
39016,2304,0x0900,IMU-RAW,25,179522.672,
39016,2304,0x0900,IMU-RAW,25,179522.677,
39016,2304,0x0900,IMU-RAW,25,179522.681,
39016,2304,0x0900,IMU-RAW,25,179522.686,
39016,2304,0x0900,IMU-RAW,25,179522.691,
39016,2306,0x0902,MAG-RAW,19,179522.691,
39016,2304,0x0900,IMU-RAW,25,179522.696,
39016,74,0x004A,OBS,257,179522.700,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.8] [G6-L1C:PCDAr:47.3] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.5] [G6-L2C:PCDAr:40.0] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:46.8] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.700,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.5] [R15-G2C:PCDAr:32.5]
39016,2304,0x0900,IMU-RAW,25,179522.701,
39016,2304,0x0900,IMU-RAW,25,179522.706,
39016,258,0x0102,GPS-TIME,19,179522.700,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.700,2018-03-06 01:51:44.699 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.700,SPS | Lat: 44.5654160 deg | Lon: -123.2719704 deg | Alt: 39.962 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.700,SPS | X: -2497092.114 m | Y: -3805515.194 m | Z: 4453098.079 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.700,COG: 199.98 deg | SOG: 0.03 m/s | Vert Vel: -0.03 m/s
39016,525,0x020D,VEL-ECEF,28,179522.700,X: 0.004 m/s | Y: 0.013 m/s | Z: -0.028 m/s
39016,520,0x0208,DOPS,23,179522.700,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.711,
39016,2304,0x0900,IMU-RAW,25,179522.716,
39016,2304,0x0900,IMU-RAW,25,179522.721,
39016,2304,0x0900,IMU-RAW,25,179522.726,
39016,2304,0x0900,IMU-RAW,25,179522.731,
39016,2306,0x0902,MAG-RAW,19,179522.731,
39016,2304,0x0900,IMU-RAW,25,179522.736,
39016,2304,0x0900,IMU-RAW,25,179522.741,
39016,2304,0x0900,IMU-RAW,25,179522.746,
39016,2304,0x0900,IMU-RAW,25,179522.751,
39016,2304,0x0900,IMU-RAW,25,179522.756,
39016,2304,0x0900,IMU-RAW,25,179522.761,
39016,2304,0x0900,IMU-RAW,25,179522.766,
39016,2304,0x0900,IMU-RAW,25,179522.771,
39016,2306,0x0902,MAG-RAW,19,179522.771,
39016,2304,0x0900,IMU-RAW,25,179522.776,
39016,2304,0x0900,IMU-RAW,25,179522.781,
39016,2304,0x0900,IMU-RAW,25,179522.786,
39016,2304,0x0900,IMU-RAW,25,179522.791,
39016,2304,0x0900,IMU-RAW,25,179522.796,
39016,74,0x004A,OBS,257,179522.800,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:47.3] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:40.0] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.5] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:46.8] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.800,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.5] [R15-G2C:PCDAr:32.3]
39016,2304,0x0900,IMU-RAW,25,179522.801,
39016,2304,0x0900,IMU-RAW,25,179522.806,
39016,258,0x0102,GPS-TIME,19,179522.800,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.800,2018-03-06 01:51:44.799 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.800,SPS | Lat: 44.5654166 deg | Lon: -123.2719714 deg | Alt: 39.976 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.800,SPS | X: -2497092.160 m | Y: -3805515.114 m | Z: 4453098.141 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.800,COG: 129.81 deg | SOG: 0.02 m/s | Vert Vel: 0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179522.800,X: -0.004 m/s | Y: -0.018 m/s | Z: 0.011 m/s
39016,520,0x0208,DOPS,23,179522.800,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.811,
39016,2306,0x0902,MAG-RAW,19,179522.811,
39016,2304,0x0900,IMU-RAW,25,179522.816,
39016,2304,0x0900,IMU-RAW,25,179522.820,
39016,2304,0x0900,IMU-RAW,25,179522.825,
39016,2304,0x0900,IMU-RAW,25,179522.830,
39016,2304,0x0900,IMU-RAW,25,179522.835,
39016,2304,0x0900,IMU-RAW,25,179522.840,
39016,2304,0x0900,IMU-RAW,25,179522.845,
39016,2304,0x0900,IMU-RAW,25,179522.850,
39016,2306,0x0902,MAG-RAW,19,179522.850,
39016,2304,0x0900,IMU-RAW,25,179522.855,
39016,2304,0x0900,IMU-RAW,25,179522.860,
39016,2304,0x0900,IMU-RAW,25,179522.865,
39016,2304,0x0900,IMU-RAW,25,179522.870,
39016,2304,0x0900,IMU-RAW,25,179522.875,
39016,2304,0x0900,IMU-RAW,25,179522.880,
39016,2304,0x0900,IMU-RAW,25,179522.885,
39016,2304,0x0900,IMU-RAW,25,179522.890,
39016,2306,0x0902,MAG-RAW,19,179522.890,
39016,2304,0x0900,IMU-RAW,25,179522.895,
39016,74,0x004A,OBS,257,179522.900,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:47.5] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:40.3] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.8] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:46.8] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179522.900,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.8] [R15-G2C:PCDAr:32.3]
39016,2304,0x0900,IMU-RAW,25,179522.900,
39016,2304,0x0900,IMU-RAW,25,179522.905,
39016,258,0x0102,GPS-TIME,19,179522.900,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179522.900,2018-03-06 01:51:44.899 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179522.900,SPS | Lat: 44.5654185 deg | Lon: -123.2719708 deg | Alt: 39.999 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179522.900,SPS | X: -2497092.053 m | Y: -3805515.032 m | Z: 4453098.304 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179522.900,COG: 250.35 deg | SOG: 0.02 m/s | Vert Vel: 0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179522.900,X: -0.021 m/s | Y: -0.006 m/s | Z: 0.010 m/s
39016,520,0x0208,DOPS,23,179522.900,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179522.910,
39016,65,0x0041,TRK-STATE,172,,Trk SVs: 15 | L1: 9 | L2: 6 | G1: 6 | G2: 5
39016,2304,0x0900,IMU-RAW,25,179522.915,
39016,2304,0x0900,IMU-RAW,25,179522.920,
39016,2304,0x0900,IMU-RAW,25,179522.925,
39016,2304,0x0900,IMU-RAW,25,179522.930,
39016,2306,0x0902,MAG-RAW,19,179522.930,
39016,2304,0x0900,IMU-RAW,25,179522.935,
39016,2304,0x0900,IMU-RAW,25,179522.940,
39016,2304,0x0900,IMU-RAW,25,179522.945,
39016,2304,0x0900,IMU-RAW,25,179522.950,
39016,2304,0x0900,IMU-RAW,25,179522.955,
39016,2304,0x0900,IMU-RAW,25,179522.959,
39016,2304,0x0900,IMU-RAW,25,179522.964,
39016,2304,0x0900,IMU-RAW,25,179522.969,
39016,2306,0x0902,MAG-RAW,19,179522.969,
39016,2304,0x0900,IMU-RAW,25,179522.974,
39016,2304,0x0900,IMU-RAW,25,179522.979,
39016,2304,0x0900,IMU-RAW,25,179522.984,
39016,2304,0x0900,IMU-RAW,25,179522.989,
39016,2304,0x0900,IMU-RAW,25,179522.994,
39016,2304,0x0900,IMU-RAW,25,179522.999,
39016,74,0x004A,OBS,257,179523.000,Msg 1 of 2 (14) [G17-L1C:PCDAr:45.5] [G6-L1C:PCDAr:47.5] [G19-L1C:PCDAr:48.3] [G15-L1C:PCDAr:50.3] [G13-L1C:PCDAr:43.8] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:40.3] [G15-L2C:PCDAr:39.0] [R18-G1C:PCDAr:41.5] [R17-G1C:PCDAr:42.8] [R19-G1C:PCDAr:46.8] [R15-G1C:PCDAr:46.8] [R16-G1C:PCDAr:39.8] [R18-G2C:PCDAr:46.3]
39016,74,0x004A,OBS,87,179523.000,Msg 2 of 2 (4) [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:39.8] [R15-G2C:PCDAr:32.3]
39016,2304,0x0900,IMU-RAW,25,179523.004,
39016,2304,0x0900,IMU-RAW,25,179523.009,
39016,2306,0x0902,MAG-RAW,19,179523.009,
39016,258,0x0102,GPS-TIME,19,179523.000,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179523.000,2018-03-06 01:51:44.999 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179523.000,SPS | Lat: 44.5654206 deg | Lon: -123.2719708 deg | Alt: 40.004 m | Used SVs: 10
39016,521,0x0209,POS-ECEF,40,179523.000,SPS | X: -2497091.959 m | Y: -3805514.900 m | Z: 4453098.475 m | Used SVs: 10
39016,526,0x020E,VEL-NED,30,179523.000,COG: 60.26 deg | SOG: 0.03 m/s | Vert Vel: -0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179523.000,X: 0.029 m/s | Y: 0.006 m/s | Z: -0.004 m/s
39016,520,0x0208,DOPS,23,179523.000,HDOP: 1.4 | PDOP: 1.8
39016,2304,0x0900,IMU-RAW,25,179523.014,
39016,2304,0x0900,IMU-RAW,25,179523.019,
39016,2304,0x0900,IMU-RAW,25,179523.024,
39016,2304,0x0900,IMU-RAW,25,179523.029,
39016,2304,0x0900,IMU-RAW,25,179523.034,
39016,2304,0x0900,IMU-RAW,25,179523.039,
39016,2304,0x0900,IMU-RAW,25,179523.044,
39016,2304,0x0900,IMU-RAW,25,179523.049,
39016,2306,0x0902,MAG-RAW,19,179523.049,
39016,2304,0x0900,IMU-RAW,25,179523.054,
39016,2304,0x0900,IMU-RAW,25,179523.059,
39016,2304,0x0900,IMU-RAW,25,179523.064,
39016,2304,0x0900,IMU-RAW,25,179523.069,
39016,2304,0x0900,IMU-RAW,25,179523.074,
39016,2304,0x0900,IMU-RAW,25,179523.079,
39016,2304,0x0900,IMU-RAW,25,179523.084,
39016,2304,0x0900,IMU-RAW,25,179523.089,
39016,2306,0x0902,MAG-RAW,19,179523.089,
39016,2304,0x0900,IMU-RAW,25,179523.094,
39016,2304,0x0900,IMU-RAW,25,179523.098,
